,entryflow,exitflow,transferflow,weekday,daytype,timeid,hour,dayid
3427,296,67,177,2,0,70,23,46
3428,138,44,60,2,0,71,23,46
3429,36,25,28,2,0,72,23,46
3430,10,19,10,2,0,73,23,46
3431,1,0,0,3,0,1,5,47
3432,10,2,0,3,0,2,6,47
3433,19,7,5,3,0,3,6,47
3434,31,95,110,3,0,4,6,47
3435,24,453,186,3,0,5,6,47
3436,44,804,254,3,0,6,7,47
3437,76,1236,554,3,0,7,7,47
3438,146,1390,1134,3,0,8,7,47
3439,173,1427,1518,3,0,9,7,47
3440,521,1389,2061,3,0,10,8,47
3441,748,1544,2352,3,0,11,8,47
3442,553,1620,2644,3,0,12,8,47
3443,428,1541,2886,3,0,13,8,47
3444,240,2054,2031,3,0,14,9,47
3445,525,1859,1435,3,0,15,9,47
3446,517,1567,1439,3,0,16,9,47
3447,749,1696,1024,3,0,17,9,47
3448,406,1517,822,3,0,18,10,47
3449,659,1476,753,3,0,19,10,47
3450,1448,1563,720,3,0,20,10,47
3451,1474,1310,654,3,0,21,10,47
3452,773,1287,602,3,0,22,11,47
3453,1100,1392,581,3,0,23,11,47
3454,982,1378,587,3,0,24,11,47
3455,1191,1352,471,3,0,25,11,47
3456,1525,1322,544,3,0,26,12,47
3457,1021,1203,543,3,0,27,12,47
3458,694,1178,665,3,0,28,12,47
3459,1044,1145,655,3,0,29,12,47
3460,887,1344,614,3,0,30,13,47
3461,1065,1373,648,3,0,31,13,47
3462,1224,1300,694,3,0,32,13,47
3463,1264,1323,660,3,0,33,13,47
3464,1660,1308,693,3,0,34,14,47
3465,887,1293,638,3,0,35,14,47
3466,987,1345,654,3,0,36,14,47
3467,465,1421,667,3,0,37,14,47
3468,2026,1400,554,3,0,38,15,47
3469,2763,1498,589,3,0,39,15,47
3470,1074,1473,623,3,0,40,15,47
3471,1501,1471,684,3,0,41,15,47
3472,2091,1245,602,3,0,42,16,47
3473,2163,1198,660,3,0,43,16,47
3474,1839,1337,760,3,0,44,16,47
3475,1559,1277,718,3,0,45,16,47
3476,1302,1150,998,3,0,46,17,47
3477,1762,1299,813,3,0,47,17,47
3478,1465,1165,1209,3,0,48,17,47
3479,1801,1092,1714,3,0,49,17,47
3480,1591,952,1837,3,0,50,18,47
3481,2323,938,2189,3,0,51,18,47
3482,1447,1081,2500,3,0,52,18,47
3483,1769,1070,2232,3,0,53,18,47
3484,1231,1016,2001,3,0,54,19,47
3485,1868,946,1756,3,0,55,19,47
3486,2290,845,1121,3,0,56,19,47
3487,2029,618,1088,3,0,57,19,47
3488,1233,456,1022,3,0,58,20,47
3489,680,345,915,3,0,59,20,47
3490,789,353,801,3,0,60,20,47
3491,1504,266,840,3,0,61,20,47
3492,1397,351,720,3,0,62,21,47
3493,1246,253,733,3,0,63,21,47
3494,1108,243,850,3,0,64,21,47
3495,550,221,720,3,0,65,21,47
3496,860,211,645,3,0,66,22,47
3497,1065,142,487,3,0,67,22,47
3498,976,166,560,3,0,68,22,47
3499,558,116,424,3,0,69,22,47
3500,565,75,321,3,0,70,23,47
3501,258,41,172,3,0,71,23,47
3502,69,43,32,3,0,72,23,47
3503,34,11,9,3,0,73,23,47
3504,4,0,0,4,0,1,5,48
3505,18,3,0,4,0,2,6,48
3506,9,2,2,4,0,3,6,48
3507,24,68,96,4,0,4,6,48
3508,35,411,208,4,0,5,6,48
3509,42,800,246,4,0,6,7,48
3510,83,1122,560,4,0,7,7,48
3511,130,1232,1116,4,0,8,7,48
3512,157,1391,1588,4,0,9,7,48
3513,472,1432,2221,4,0,10,8,48
3514,858,1546,2568,4,0,11,8,48
3515,600,1638,2866,4,0,12,8,48
3516,361,1867,2785,4,0,13,8,48
3517,318,1817,1979,4,0,14,9,48
3518,1053,1850,1475,4,0,15,9,48
3519,610,1570,1477,4,0,16,9,48
3520,1334,1668,1054,4,0,17,9,48
3521,430,1697,861,4,0,18,10,48
3522,983,1476,779,4,0,19,10,48
3523,1358,1465,725,4,0,20,10,48
3524,1680,1180,660,4,0,21,10,48
3525,972,1387,620,4,0,22,11,48
3526,1232,1426,558,4,0,23,11,48
3527,1503,1487,496,4,0,24,11,48
3528,1374,1499,503,4,0,25,11,48
3529,2078,1320,580,4,0,26,12,48
3530,1275,1152,549,4,0,27,12,48
3531,829,1115,729,4,0,28,12,48
3532,887,1209,672,4,0,29,12,48
3533,683,1320,691,4,0,30,13,48
3534,1557,1402,598,4,0,31,13,48
3535,1061,1365,664,4,0,32,13,48
3536,1443,1500,630,4,0,33,13,48
3537,1774,1277,724,4,0,34,14,48
3538,1290,1392,686,4,0,35,14,48
3539,1462,1419,614,4,0,36,14,48
3540,825,1555,623,4,0,37,14,48
3541,2235,1575,534,4,0,38,15,48
3542,2450,1581,646,4,0,39,15,48
3543,1239,1475,696,4,0,40,15,48
3544,1467,1544,765,4,0,41,15,48
3545,1891,1543,679,4,0,42,16,48
3546,1804,1313,679,4,0,43,16,48
3547,920,1341,753,4,0,44,16,48
3548,1791,1416,809,4,0,45,16,48
3549,1642,1210,979,4,0,46,17,48
3550,2168,1553,879,4,0,47,17,48
3551,1554,1397,1275,4,0,48,17,48
3552,2381,1164,1660,4,0,49,17,48
3553,2357,1019,1833,4,0,50,18,48
3554,2397,1172,2286,4,0,51,18,48
3555,1854,1347,2496,4,0,52,18,48
3556,1866,1193,2290,4,0,53,18,48
3557,1399,1136,1983,4,0,54,19,48
3558,2306,1097,1603,4,0,55,19,48
3559,2323,880,1099,4,0,56,19,48
3560,2190,693,1110,4,0,57,19,48
3561,831,472,958,4,0,58,20,48
3562,736,324,901,4,0,59,20,48
3563,937,433,803,4,0,60,20,48
3564,1563,335,805,4,0,61,20,48
3565,1765,346,810,4,0,62,21,48
3566,1779,304,699,4,0,63,21,48
3567,1124,211,884,4,0,64,21,48
3568,699,189,736,4,0,65,21,48
3569,1394,183,695,4,0,66,22,48
3570,1251,191,457,4,0,67,22,48
3571,1130,141,624,4,0,68,22,48
3572,287,85,466,4,0,69,22,48
3573,441,105,313,4,0,70,23,48
3574,324,59,135,4,0,71,23,48
3575,60,44,37,4,0,72,23,48
3576,42,24,14,4,0,73,23,48
3577,5,0,0,5,0,1,5,49
3578,4,3,0,5,0,2,6,49
3579,14,1,8,5,0,3,6,49
3580,17,77,109,5,0,4,6,49
3581,29,495,211,5,0,5,6,49
3582,50,909,253,5,0,6,7,49
3583,97,1272,560,5,0,7,7,49
3584,132,1341,1130,5,0,8,7,49
3585,146,1522,1525,5,0,9,7,49
3586,399,1568,2111,5,0,10,8,49
3587,856,1700,2538,5,0,11,8,49
3588,527,1914,2864,5,0,12,8,49
3589,336,2014,2657,5,0,13,8,49
3590,365,2213,1904,5,0,14,9,49
3591,1055,1989,1390,5,0,15,9,49
3592,578,1819,1437,5,0,16,9,49
3593,1417,1909,1135,5,0,17,9,49
3594,775,2057,875,5,0,18,10,49
3595,1141,1938,768,5,0,19,10,49
3596,1438,1673,711,5,0,20,10,49
3597,2095,1948,755,5,0,21,10,49
3598,1103,1811,647,5,0,22,11,49
3599,1478,2044,530,5,0,23,11,49
3600,1417,2098,538,5,0,24,11,49
3601,1441,2016,583,5,0,25,11,49
3602,2559,1823,620,5,0,26,12,49
3603,1493,1977,658,5,0,27,12,49
3604,1054,1975,808,5,0,28,12,49
3605,1190,1692,798,5,0,29,12,49
3606,864,2132,794,5,0,30,13,49
3607,1891,2334,736,5,0,31,13,49
3608,1511,2203,825,5,0,32,13,49
3609,1703,2172,861,5,0,33,13,49
3610,2313,2021,952,5,0,34,14,49
3611,1662,2014,921,5,0,35,14,49
3612,2103,2212,885,5,0,36,14,49
3613,1524,2310,852,5,0,37,14,49
3614,2653,2460,767,5,0,38,15,49
3615,3687,2357,915,5,0,39,15,49
3616,2247,2636,952,5,0,40,15,49
3617,2002,2536,1073,5,0,41,15,49
3618,2415,2406,995,5,0,42,16,49
3619,3285,2096,938,5,0,43,16,49
3620,1892,2434,1080,5,0,44,16,49
3621,2611,2334,1126,5,0,45,16,49
3622,2246,2231,1413,5,0,46,17,49
3623,2454,2332,1182,5,0,47,17,49
3624,2155,2826,1577,5,0,48,17,49
3625,3001,2572,1942,5,0,49,17,49
3626,3427,2729,2248,5,0,50,18,49
3627,3888,2623,2537,5,0,51,18,49
3628,2341,2920,3026,5,0,52,18,49
3629,2683,2859,2546,5,0,53,18,49
3630,2433,2474,2311,5,0,54,19,49
3631,2397,2525,2132,5,0,55,19,49
3632,3586,2016,1265,5,0,56,19,49
3633,3417,1522,1339,5,0,57,19,49
3634,2706,1090,1143,5,0,58,20,49
3635,1283,960,1181,5,0,59,20,49
3636,2022,858,967,5,0,60,20,49
3637,2854,666,848,5,0,61,20,49
3638,2265,707,939,5,0,62,21,49
3639,2727,578,787,5,0,63,21,49
3640,2768,411,984,5,0,64,21,49
3641,1273,413,844,5,0,65,21,49
3642,2285,284,814,5,0,66,22,49
3643,2269,314,613,5,0,67,22,49
3644,1533,231,773,5,0,68,22,49
3645,723,230,495,5,0,69,22,49
3646,561,145,415,5,0,70,23,49
3647,535,80,209,5,0,71,23,49
3648,167,86,59,5,0,72,23,49
3649,86,27,15,5,0,73,23,49
3650,6,0,0,6,0,1,5,50
3651,6,4,0,6,0,2,6,50
3652,18,2,4,6,0,3,6,50
3653,31,92,87,6,0,4,6,50
3654,47,650,204,6,0,5,6,50
3655,55,1115,291,6,0,6,7,50
3656,105,1453,425,6,0,7,7,50
3657,157,1717,531,6,0,8,7,50
3658,153,1599,760,6,0,9,7,50
3659,589,1553,884,6,0,10,8,50
3660,637,1789,1165,6,0,11,8,50
3661,502,2163,1176,6,0,12,8,50
3662,298,2274,1258,6,0,13,8,50
3663,524,2305,1170,6,0,14,9,50
3664,917,2109,1081,6,0,15,9,50
3665,539,2117,931,6,0,16,9,50
3666,2014,1840,979,6,0,17,9,50
3667,634,1798,834,6,0,18,10,50
3668,921,1894,1045,6,0,19,10,50
3669,1577,2042,860,6,0,20,10,50
3670,2281,1729,876,6,0,21,10,50
3671,1445,1859,924,6,0,22,11,50
3672,1979,1847,950,6,0,23,11,50
3673,1879,1884,878,6,0,24,11,50
3674,1684,1855,822,6,0,25,11,50
3675,2317,1583,736,6,0,26,12,50
3676,1726,1423,804,6,0,27,12,50
3677,1217,1219,713,6,0,28,12,50
3678,1380,1385,790,6,0,29,12,50
3679,886,1503,1002,6,0,30,13,50
3680,1450,1657,903,6,0,31,13,50
3681,1222,1594,789,6,0,32,13,50
3682,2048,1483,1080,6,0,33,13,50
3683,2104,1606,978,6,0,34,14,50
3684,987,1693,887,6,0,35,14,50
3685,1543,1637,1119,6,0,36,14,50
3686,1022,1692,1079,6,0,37,14,50
3687,2017,1935,878,6,0,38,15,50
3688,2487,2014,988,6,0,39,15,50
3689,1628,1788,864,6,0,40,15,50
3690,1435,1871,868,6,0,41,15,50
3691,2282,1653,972,6,0,42,16,50
3692,2257,1452,963,6,0,43,16,50
3693,1399,1624,891,6,0,44,16,50
3694,1978,1590,1027,6,0,45,16,50
3695,1648,1484,1192,6,0,46,17,50
3696,2104,1648,1073,6,0,47,17,50
3697,1608,1527,1353,6,0,48,17,50
3698,2180,1339,1592,6,0,49,17,50
3699,1867,1313,1528,6,0,50,18,50
3700,1829,1182,1493,6,0,51,18,50
3701,950,1162,1724,6,0,52,18,50
3702,1091,1325,1222,6,0,53,18,50
3703,440,1289,888,6,0,54,19,50
3704,550,1123,395,6,0,55,19,50
3705,1186,762,547,6,0,56,19,50
3706,2433,625,705,6,0,57,19,50
3707,1089,591,937,6,0,58,20,50
3708,522,498,844,6,0,59,20,50
3709,1332,478,905,6,0,60,20,50
3710,1754,422,807,6,0,61,20,50
3711,1369,370,905,6,0,62,21,50
3712,1229,305,810,6,0,63,21,50
3713,967,335,900,6,0,64,21,50
3714,648,299,748,6,0,65,21,50
3715,1608,218,767,6,0,66,22,50
3716,1534,245,866,6,0,67,22,50
3717,993,152,725,6,0,68,22,50
3718,407,114,551,6,0,69,22,50
3719,465,123,520,6,0,70,23,50
3720,206,97,228,6,0,71,23,50
3721,105,56,74,6,0,72,23,50
3722,14,40,23,6,0,73,23,50
3723,8,0,0,7,1,1,5,51
3724,12,0,0,7,1,2,6,51
3725,12,3,7,7,1,3,6,51
3726,19,55,85,7,1,4,6,51
3727,40,444,169,7,1,5,6,51
3728,49,722,201,7,1,6,7,51
3729,72,809,286,7,1,7,7,51
3730,123,1013,479,7,1,8,7,51
3731,121,1067,572,7,1,9,7,51
3732,364,1230,638,7,1,10,8,51
3733,709,1307,805,7,1,11,8,51
3734,395,1489,972,7,1,12,8,51
3735,254,1622,929,7,1,13,8,51
3736,437,1703,842,7,1,14,9,51
3737,709,1673,846,7,1,15,9,51
3738,439,1644,764,7,1,16,9,51
3739,1441,1526,805,7,1,17,9,51
3740,781,1429,741,7,1,18,10,51
3741,888,1502,825,7,1,19,10,51
3742,1353,1532,755,7,1,20,10,51
3743,1773,1513,821,7,1,21,10,51
3744,971,1551,994,7,1,22,11,51
3745,1532,1627,893,7,1,23,11,51
3746,1728,1591,899,7,1,24,11,51
3747,1520,1593,842,7,1,25,11,51
3748,2060,1527,793,7,1,26,12,51
3749,1173,1526,769,7,1,27,12,51
3750,995,1414,677,7,1,28,12,51
3751,1117,1522,715,7,1,29,12,51
3752,874,1859,861,7,1,30,13,51
3753,1600,2118,854,7,1,31,13,51
3754,1574,2234,742,7,1,32,13,51
3755,1797,2085,1025,7,1,33,13,51
3756,2493,2147,1108,7,1,34,14,51
3757,1417,2274,897,7,1,35,14,51
3758,1464,2051,1018,7,1,36,14,51
3759,1624,2296,1163,7,1,37,14,51
3760,2612,2554,1054,7,1,38,15,51
3761,3131,2848,1193,7,1,39,15,51
3762,2634,2776,918,7,1,40,15,51
3763,1748,2862,1019,7,1,41,15,51
3764,3336,2478,1232,7,1,42,16,51
3765,3757,2236,1114,7,1,43,16,51
3766,2268,2627,1012,7,1,44,16,51
3767,3211,2429,1305,7,1,45,16,51
3768,3507,2299,1331,7,1,46,17,51
3769,3305,1874,1253,7,1,47,17,51
3770,2498,2277,1501,7,1,48,17,51
3771,3533,1959,1726,7,1,49,17,51
3772,3222,2010,1633,7,1,50,18,51
3773,3809,1709,1525,7,1,51,18,51
3774,1671,1776,1527,7,1,52,18,51
3775,2681,1509,1221,7,1,53,18,51
3776,2011,1618,1326,7,1,54,19,51
3777,2247,1738,1048,7,1,55,19,51
3778,3813,1512,1183,7,1,56,19,51
3779,3142,1242,947,7,1,57,19,51
3780,2564,931,949,7,1,58,20,51
3781,1487,800,831,7,1,59,20,51
3782,1605,721,979,7,1,60,20,51
3783,3201,540,784,7,1,61,20,51
3784,3197,511,894,7,1,62,21,51
3785,3817,502,739,7,1,63,21,51
3786,4255,437,851,7,1,64,21,51
3787,1504,376,601,7,1,65,21,51
3788,3425,336,738,7,1,66,22,51
3789,3424,358,676,7,1,67,22,51
3790,1870,252,588,7,1,68,22,51
3791,635,135,440,7,1,69,22,51
3792,912,94,343,7,1,70,23,51
3793,547,63,145,7,1,71,23,51
3794,164,44,44,7,1,72,23,51
3795,67,29,11,7,1,73,23,51
3796,2,0,0,1,1,1,5,52
3797,8,2,0,1,1,2,6,52
3798,9,2,11,1,1,3,6,52
3799,28,98,140,1,1,4,6,52
3800,32,657,264,1,1,5,6,52
3801,67,1162,300,1,1,6,7,52
3802,120,1715,724,1,1,7,7,52
3803,220,1709,1232,1,1,8,7,52
3804,240,1696,1853,1,1,9,7,52
3805,867,1643,2369,1,1,10,8,52
3806,1321,1822,2697,1,1,11,8,52
3807,811,1999,2898,1,1,12,8,52
3808,336,2154,2678,1,1,13,8,52
3809,756,2038,1887,1,1,14,9,52
3810,1090,1958,1418,1,1,15,9,52
3811,789,1896,1438,1,1,16,9,52
3812,1810,1862,985,1,1,17,9,52
3813,508,1724,902,1,1,18,10,52
3814,1055,1712,755,1,1,19,10,52
3815,1327,1705,752,1,1,20,10,52
3816,2058,1638,730,1,1,21,10,52
3817,1126,1518,635,1,1,22,11,52
3818,1564,1800,524,1,1,23,11,52
3819,1753,1813,504,1,1,24,11,52
3820,1512,1729,575,1,1,25,11,52
3821,2175,1459,584,1,1,26,12,52
3822,1442,1411,555,1,1,27,12,52
3823,764,1276,647,1,1,28,12,52
3824,1025,1333,647,1,1,29,12,52
3825,842,1645,666,1,1,30,13,52
3826,1478,1575,642,1,1,31,13,52
3827,1358,1540,666,1,1,32,13,52
3828,1417,1515,645,1,1,33,13,52
3829,1828,1535,736,1,1,34,14,52
3830,1389,1500,671,1,1,35,14,52
3831,1376,1484,655,1,1,36,14,52
3832,865,1587,696,1,1,37,14,52
3833,1899,1510,605,1,1,38,15,52
3834,2487,1680,690,1,1,39,15,52
3835,1377,1698,685,1,1,40,15,52
3836,1253,1692,794,1,1,41,15,52
3837,2206,1598,703,1,1,42,16,52
3838,2269,1504,698,1,1,43,16,52
3839,1240,1505,814,1,1,44,16,52
3840,1707,1407,883,1,1,45,16,52
3841,1570,1211,995,1,1,46,17,52
3842,1798,1478,833,1,1,47,17,52
3843,1624,1187,1209,1,1,48,17,52
3844,2293,1080,1739,1,1,49,17,52
3845,1964,945,1897,1,1,50,18,52
3846,2043,915,2228,1,1,51,18,52
3847,1060,1024,2439,1,1,52,18,52
3848,1674,1034,2321,1,1,53,18,52
3849,1138,977,1970,1,1,54,19,52
3850,1812,840,1641,1,1,55,19,52
3851,2328,768,1055,1,1,56,19,52
3852,1441,619,1133,1,1,57,19,52
3853,1094,442,1010,1,1,58,20,52
3854,635,414,872,1,1,59,20,52
3855,1176,424,816,1,1,60,20,52
3856,1387,313,777,1,1,61,20,52
3857,1305,358,768,1,1,62,21,52
3858,1301,309,706,1,1,63,21,52
3859,1004,237,795,1,1,64,21,52
3860,566,218,694,1,1,65,21,52
3861,1280,170,588,1,1,66,22,52
3862,999,172,459,1,1,67,22,52
3863,834,174,615,1,1,68,22,52
3864,284,77,436,1,1,69,22,52
3865,429,78,273,1,1,70,23,52
3866,265,49,131,1,1,71,23,52
3867,110,48,35,1,1,72,23,52
3868,28,18,11,1,1,73,23,52
3869,7,0,0,2,0,1,5,53
3870,8,4,0,2,0,2,6,53
3871,10,4,5,2,0,3,6,53
3872,18,81,112,2,0,4,6,53
3873,29,452,231,2,0,5,6,53
3874,42,867,273,2,0,6,7,53
3875,97,1264,556,2,0,7,7,53
3876,138,1374,1184,2,0,8,7,53
3877,137,1471,1713,2,0,9,7,53
3878,529,1498,2305,2,0,10,8,53
3879,860,1639,2651,2,0,11,8,53
3880,549,1668,2952,2,0,12,8,53
3881,302,1900,2762,2,0,13,8,53
3882,466,1960,1868,2,0,14,9,53
3883,1007,1741,1466,2,0,15,9,53
3884,628,1657,1539,2,0,16,9,53
3885,1672,1768,1010,2,0,17,9,53
3886,465,1598,854,2,0,18,10,53
3887,822,1521,821,2,0,19,10,53
3888,1225,1532,808,2,0,20,10,53
3889,1739,1395,804,2,0,21,10,53
3890,936,1454,677,2,0,22,11,53
3891,1456,1596,556,2,0,23,11,53
3892,1538,1709,551,2,0,24,11,53
3893,1382,1438,575,2,0,25,11,53
3894,1766,1443,643,2,0,26,12,53
3895,1285,1255,552,2,0,27,12,53
3896,761,1060,725,2,0,28,12,53
3897,845,1187,663,2,0,29,12,53
3898,907,1505,627,2,0,30,13,53
3899,1400,1445,641,2,0,31,13,53
3900,1274,1287,732,2,0,32,13,53
3901,1331,1366,712,2,0,33,13,53
3902,1821,1358,769,2,0,34,14,53
3903,1126,1484,645,2,0,35,14,53
3904,1347,1289,681,2,0,36,14,53
3905,786,1385,784,2,0,37,14,53
3906,1888,1425,620,2,0,38,15,53
3907,2383,1503,677,2,0,39,15,53
3908,1346,1521,659,2,0,40,15,53
3909,1550,1634,713,2,0,41,15,53
3910,2006,1253,711,2,0,42,16,53
3911,2167,1343,810,2,0,43,16,53
3912,1141,1424,812,2,0,44,16,53
3913,1799,1279,905,2,0,45,16,53
3914,1368,1311,1019,2,0,46,17,53
3915,1879,1180,1071,2,0,47,17,53
3916,1565,1295,1343,2,0,48,17,53
3917,2531,1032,1850,2,0,49,17,53
3918,2336,956,1866,2,0,50,18,53
3919,1537,911,2326,2,0,51,18,53
3920,1253,1005,2489,2,0,52,18,53
3921,1627,1081,2606,2,0,53,18,53
3922,1102,905,2249,2,0,54,19,53
3923,2219,932,1755,2,0,55,19,53
3924,1970,787,1402,2,0,56,19,53
3925,1807,683,1137,2,0,57,19,53
3926,1089,451,1022,2,0,58,20,53
3927,563,359,941,2,0,59,20,53
3928,1166,363,886,2,0,60,20,53
3929,1506,331,848,2,0,61,20,53
3930,1317,310,884,2,0,62,21,53
3931,1447,271,749,2,0,63,21,53
3932,1030,208,951,2,0,64,21,53
3933,617,215,837,2,0,65,21,53
3934,1159,177,777,2,0,66,22,53
3935,990,156,589,2,0,67,22,53
3936,891,148,619,2,0,68,22,53
3937,314,129,687,2,0,69,22,53
3938,416,87,412,2,0,70,23,53
3939,310,66,213,2,0,71,23,53
3940,156,39,117,2,0,72,23,53
3941,96,42,48,2,0,73,23,53
3942,6,0,0,3,0,1,5,54
3943,7,3,0,3,0,2,6,54
3944,15,8,13,3,0,3,6,54
3945,24,57,100,3,0,4,6,54
3946,30,547,208,3,0,5,6,54
3947,48,816,257,3,0,6,7,54
3948,81,1246,565,3,0,7,7,54
3949,153,1277,1167,3,0,8,7,54
3950,164,1329,1598,3,0,9,7,54
3951,620,1313,2275,3,0,10,8,54
3952,685,1531,2739,3,0,11,8,54
3953,548,1576,2915,3,0,12,8,54
3954,358,1696,2815,3,0,13,8,54
3955,540,1893,1978,3,0,14,9,54
3956,914,1859,1561,3,0,15,9,54
3957,571,1489,1506,3,0,16,9,54
3958,1283,1628,1052,3,0,17,9,54
3959,657,1519,874,3,0,18,10,54
3960,680,1076,759,3,0,19,10,54
3961,958,1485,717,3,0,20,10,54
3962,1257,1271,725,3,0,21,10,54
3963,1053,1540,580,3,0,22,11,54
3964,1224,1425,542,3,0,23,11,54
3965,1258,1379,448,3,0,24,11,54
3966,1051,1325,496,3,0,25,11,54
3967,1556,984,433,3,0,26,12,54
3968,1269,989,560,3,0,27,12,54
3969,665,1245,690,3,0,28,12,54
3970,989,1089,719,3,0,29,12,54
3971,824,1315,647,3,0,30,13,54
3972,1512,1414,696,3,0,31,13,54
3973,1296,1264,691,3,0,32,13,54
3974,1309,1387,711,3,0,33,13,54
3975,1860,1405,802,3,0,34,14,54
3976,1263,1378,751,3,0,35,14,54
3977,1394,1351,674,3,0,36,14,54
3978,885,1283,703,3,0,37,14,54
3979,1853,1406,589,3,0,38,15,54
3980,2508,1380,679,3,0,39,15,54
3981,1391,1589,717,3,0,40,15,54
3982,1577,1422,866,3,0,41,15,54
3983,2074,1442,673,3,0,42,16,54
3984,2384,1293,757,3,0,43,16,54
3985,1130,1334,892,3,0,44,16,54
3986,1546,1263,873,3,0,45,16,54
3987,1331,1194,1042,3,0,46,17,54
3988,2033,1329,870,3,0,47,17,54
3989,1594,1164,1277,3,0,48,17,54
3990,2501,1132,1756,3,0,49,17,54
3991,2339,991,2016,3,0,50,18,54
3992,1967,815,2339,3,0,51,18,54
3993,986,1124,2717,3,0,52,18,54
3994,1661,951,2346,3,0,53,18,54
3995,1061,889,2182,3,0,54,19,54
3996,1657,767,1771,3,0,55,19,54
3997,2565,726,1153,3,0,56,19,54
3998,1531,589,1158,3,0,57,19,54
3999,1395,426,1083,3,0,58,20,54
4000,572,393,1022,3,0,59,20,54
4001,1157,386,868,3,0,60,20,54
4002,1532,299,853,3,0,61,20,54
4003,1388,309,917,3,0,62,21,54
4004,1544,346,743,3,0,63,21,54
4005,1081,224,956,3,0,64,21,54
4006,621,189,865,3,0,65,21,54
4007,1189,181,827,3,0,66,22,54
4008,1067,168,594,3,0,67,22,54
4009,969,143,822,3,0,68,22,54
4010,289,100,592,3,0,69,22,54
4011,448,69,408,3,0,70,23,54
4012,304,82,259,3,0,71,23,54
4013,84,64,74,3,0,72,23,54
4014,44,33,25,3,0,73,23,54
4015,5,0,0,4,0,1,5,55
4016,8,3,0,4,0,2,6,55
4017,22,2,10,4,0,3,6,55
4018,17,69,123,4,0,4,6,55
4019,28,500,207,4,0,5,6,55
4020,41,828,363,4,0,6,7,55
4021,88,1183,556,4,0,7,7,55
4022,145,1276,1076,4,0,8,7,55
4023,139,1358,1586,4,0,9,7,55
4024,447,1380,2164,4,0,10,8,55
4025,883,1451,2630,4,0,11,8,55
4026,680,1671,3009,4,0,12,8,55
4027,320,1794,2778,4,0,13,8,55
4028,581,1736,2059,4,0,14,9,55
4029,911,1968,1607,4,0,15,9,55
4030,635,1587,1517,4,0,16,9,55
4031,1599,1443,1003,4,0,17,9,55
4032,414,1616,934,4,0,18,10,55
4033,837,1508,753,4,0,19,10,55
4034,943,1599,728,4,0,20,10,55
4035,1920,1390,697,4,0,21,10,55
4036,991,1381,606,4,0,22,11,55
4037,1552,1528,543,4,0,23,11,55
4038,1532,1547,498,4,0,24,11,55
4039,1350,1373,536,4,0,25,11,55
4040,1833,1280,565,4,0,26,12,55
4041,1213,1240,564,4,0,27,12,55
4042,787,1025,702,4,0,28,12,55
4043,856,1392,630,4,0,29,12,55
4044,804,1405,662,4,0,30,13,55
4045,1688,1361,707,4,0,31,13,55
4046,1296,1482,731,4,0,32,13,55
4047,1527,1356,666,4,0,33,13,55
4048,1854,1317,715,4,0,34,14,55
4049,1540,1521,679,4,0,35,14,55
4050,1263,1379,637,4,0,36,14,55
4051,761,1424,682,4,0,37,14,55
4052,1973,1376,604,4,0,38,15,55
4053,2729,1550,650,4,0,39,15,55
4054,1311,1537,594,4,0,40,15,55
4055,1341,1449,750,4,0,41,15,55
4056,2367,1402,748,4,0,42,16,55
4057,2253,1258,677,4,0,43,16,55
4058,1214,1283,743,4,0,44,16,55
4059,1420,1351,785,4,0,45,16,55
4060,1369,1211,1064,4,0,46,17,55
4061,2062,1327,811,4,0,47,17,55
4062,1437,1146,1185,4,0,48,17,55
4063,2549,1095,1641,4,0,49,17,55
4064,2321,1001,1752,4,0,50,18,55
4065,1934,1040,2178,4,0,51,18,55
4066,845,1186,2576,4,0,52,18,55
4067,1729,1101,2292,4,0,53,18,55
4068,1329,1060,2074,4,0,54,19,55
4069,1715,947,1720,4,0,55,19,55
4070,2667,759,1108,4,0,56,19,55
4071,1721,573,1154,4,0,57,19,55
4072,1194,527,1018,4,0,58,20,55
4073,537,377,998,4,0,59,20,55
4074,1057,329,806,4,0,60,20,55
4075,1685,312,817,4,0,61,20,55
4076,1650,372,854,4,0,62,21,55
4077,1732,317,697,4,0,63,21,55
4078,1025,273,944,4,0,64,21,55
4079,667,239,786,4,0,65,21,55
4080,1325,184,682,4,0,66,22,55
4081,998,189,541,4,0,67,22,55
4082,898,127,649,4,0,68,22,55
4083,400,102,473,4,0,69,22,55
4084,499,82,298,4,0,70,23,55
4085,275,72,163,4,0,71,23,55
4086,100,46,46,4,0,72,23,55
4087,42,19,22,4,0,73,23,55
4088,5,0,0,5,0,1,5,56
4089,9,3,0,5,0,2,6,56
4090,28,4,4,5,0,3,6,56
4091,20,67,103,5,0,4,6,56
4092,25,484,193,5,0,5,6,56
4093,54,773,262,5,0,6,7,56
4094,79,1115,515,5,0,7,7,56
4095,135,1205,1043,5,0,8,7,56
4096,119,1262,1628,5,0,9,7,56
4097,732,1292,2038,5,0,10,8,56
4098,701,1475,2552,5,0,11,8,56
4099,526,1648,2865,5,0,12,8,56
4100,320,1753,2556,5,0,13,8,56
4101,422,1883,1710,5,0,14,9,56
4102,852,1627,1358,5,0,15,9,56
4103,483,1471,1233,5,0,16,9,56
4104,1141,1394,947,5,0,17,9,56
4105,1016,1421,886,5,0,18,10,56
4106,824,1478,760,5,0,19,10,56
